Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2026-05-24 21:37:59.168000,0 days 02:30:43.694000,,,0 days 00:01:09.602000,10446.9,207.8,5,100.0,False,0,pos,4009.281571954037,0.918902488862265,OnTrack,2534.0,4146.0,127.0
2026-05-24 21:37:59.348000,0 days 02:30:43.874000,,,0 days 00:01:09.782000,10770.0,215.0,5,100.0,False,0,car,4020.051388888891,0.9213708641580428,OnTrack,2564.561298022936,4044.4975803440543,127.01416623344937
2026-05-24 21:37:59.368000,0 days 02:30:43.894000,,,0 days 00:01:09.802000,10801.4,215.7,5,100.0,False,0,pos,4021.277026635318,0.9216517727336624,OnTrack,2568.0,4033.0,127.0
2026-05-24 21:37:59.688000,0 days 02:30:44.214000,,,0 days 00:01:10.122000,11303.8,226.9,5,100.0,False,0,pos,4041.6120395019643,0.9263124316569271,OnTrack,2623.0,3843.0,127.0
2026-05-24 21:37:59.748000,0 days 02:30:44.274000,,,0 days 00:01:10.182000,11398.0,229.0,5,100.0,False,0,car,4045.4958333333357,0.927202573133355,OnTrack,2633.4428997260475,3806.238003408905,127.0098922493221
2026-05-24 21:37:59.928000,0 days 02:30:44.454000,,,0 days 00:01:10.362000,11389.9,234.4,5,100.0,False,0,pos,4057.231276238759,0.9298922639171425,OnTrack,2665.0,3694.0,127.0
2026-05-24 21:37:59.948000,0 days 02:30:44.474000,,,0 days 00:01:10.382000,11389.0,235.0,5,100.0,False,0,car,4058.5513888888913,0.9301948255551854,OnTrack,2668.509322695247,3681.365655995356,126.9903190858373
2026-05-24 21:38:00.088000,0 days 02:30:44.614000,,,0 days 00:01:10.522000,10827.6,239.9,5,100.0,False,0,pos,4067.9088097591693,0.9323394884262541,OnTrack,2693.0,3592.0,127.0
2026-05-24 21:38:00.148000,0 days 02:30:44.674000,,,0 days 00:01:10.582000,10587.0,242.0,6,100.0,False,0,car,4071.995833333335,0.9332762089002192,OnTrack,2703.375547384794,3553.1751289267454,127.18880771360307
2026-05-24 21:38:00.368000,0 days 02:30:44.894000,,,0 days 00:01:10.802000,10918.375,249.5625,6,100.0,False,0,pos,4087.3962041028603,0.9368058784371537,OnTrack,2741.0,3408.0,128.0
2026-05-24 21:38:00.468000,0 days 02:30:44.994000,,,0 days 00:01:10.902000,11069.0,253.0,6,100.0,False,0,car,4094.4847222222247,0.9384305228591852,OnTrack,2758.1645825309374,3340.466862230891,127.48015533976135
2026-05-24 21:38:00.548000,0 days 02:30:45.074000,,,0 days 00:01:10.982000,11177.0,254.0,6,100.0,False,0,pos,4100.159324228403,0.939731106470787,OnTrack,2772.0,3286.0,127.0
2026-05-24 21:38:00.748000,0 days 02:30:45.274000,,,0 days 00:01:11.182000,11447.0,256.5,6,100.0,False,0,pos,4114.431341406114,0.9430021643574227,OnTrack,2807.0,3149.0,127.0
2026-05-24 21:38:00.788000,0 days 02:30:45.314000,,,0 days 00:01:11.222000,11501.0,257.0,6,100.0,False,0,car,4117.329166666668,0.9436663279479367,OnTrack,2813.969304689263,3121.4843642057513,127.30281380490197
2026-05-24 21:38:00.868000,0 days 02:30:45.394000,,,0 days 00:01:11.302000,11412.2,259.0,6,100.0,False,0,pos,4123.174530830924,0.945006049187875,OnTrack,2828.0,3066.0,128.0
2026-05-24 21:38:01.148000,0 days 02:30:45.674000,,,0 days 00:01:11.582000,11101.4,266.0,6,100.0,False,0,pos,4144.012576911724,0.9497820002062871,OnTrack,2879.0,2867.0,128.0
2026-05-24 21:38:01.188000,0 days 02:30:45.714000,,,0 days 00:01:11.622000,11057.0,267.0,6,100.0,False,0,car,4146.995833333335,0.9504657440894578,OnTrack,2885.8578555649956,2840.199356977634,127.97602792538744
2026-05-24 21:38:01.328000,0 days 02:30:45.854000,,,0 days 00:01:11.762000,10638.4,268.4,6,100.0,False,0,pos,4157.434788985834,0.9528582880298251,OnTrack,2912.0,2738.0,128.0
2026-05-24 21:38:01.388000,0 days 02:30:45.914000,,,0 days 00:01:11.822000,10459.0,269.0,7,100.0,False,0,car,4161.94027777778,0.9538909181382765,OnTrack,2927.259089442549,2678.627874291016,128.00611911221247
2026-05-24 21:38:01.548000,0 days 02:30:46.074000,,,0 days 00:01:11.982000,10515.5,272.0,7,100.0,False,0,pos,4174.107090348049,0.9566794761758433,OnTrack,2972.0,2505.0,128.0
2026-05-24 21:38:01.708000,0 days 02:30:46.234000,,,0 days 00:01:12.142000,10572.0,275.0,7,100.0,False,0,car,4186.384722222224,0.9594934333110653,OnTrack,2998.9980346975826,2400.411832866487,127.9983275839819
2026-05-24 21:38:01.928000,0 days 02:30:46.454000,,,0 days 00:01:12.362000,10625.42857142857,276.57142857142856,7,100.0,False,0,pos,4203.2858443958075,0.9633670657689379,OnTrack,3026.0,2298.0,128.0
2026-05-24 21:38:01.988000,0 days 02:30:46.514000,,,0 days 00:01:12.422000,10640.0,277.0,7,100.0,False,0,car,4207.929166666669,0.9644312864565371,OnTrack,3036.985768474379,2256.925041859749,127.9991532257167
2026-05-24 21:38:02.128000,0 days 02:30:46.654000,,,0 days 00:01:12.562000,10692.5,279.8,7,100.0,False,0,pos,4218.843159075376,0.9669327058773981,OnTrack,3066.0,2148.0,128.0
2026-05-24 21:38:02.188000,0 days 02:30:46.714000,,,0 days 00:01:12.622000,10715.0,281.0,7,100.0,False,0,car,4223.54027777778,0.9680092563737046,OnTrack,3077.84248356399,2102.5762086675345,128.00514765168833
2026-05-24 21:38:02.308000,0 days 02:30:46.834000,,,0 days 00:01:12.742000,10751.666666666666,281.6666666666667,7,100.0,False,0,pos,4232.954147790953,0.9701668570384828,OnTrack,3101.0,2013.0,128.0
2026-05-24 21:38:02.548000,0 days 02:30:47.074000,,,0 days 00:01:12.982000,10825.0,283.0,7,100.0,False,0,pos,4251.84027777778,0.9744954409851107,OnTrack,3149.0,1831.0,128.0
2026-05-24 21:38:02.708000,0 days 02:30:47.234000,,,0 days 00:01:13.142000,10861.0,284.0,7,100.0,False,0,car,4264.462500000002,0.9773883760925144,OnTrack,3176.523250365713,1725.5087465388033,128.67913501274177
2026-05-24 21:38:02.808000,0 days 02:30:47.334000,,,0 days 00:01:13.242000,10906.5,285.0,7,100.0,False,0,pos,4272.398699145099,0.9792073037521604,OnTrack,3194.0,1657.0,129.0
2026-05-24 21:38:02.908000,0 days 02:30:47.434000,,,0 days 00:01:13.342000,10952.0,286.0,7,100.0,False,0,car,4280.351388888891,0.9810300109548271,OnTrack,3213.034467264034,1581.0490517490528,129.01824232101006
2026-05-24 21:38:02.949000,0 days 02:30:47.475000,,,0 days 00:01:13.383000,10952.127725682787,286.0,7,100.0,False,0,pos,4283.609389945218,0.9817767246055513,OnTrack,3221.0,1549.0,129.0
2026-05-24 21:38:03.168000,0 days 02:30:47.694000,,,0 days 00:01:13.602000,10952.809969008842,286.0,7,100.0,False,0,pos,4300.999498710987,0.9857624297598695,OnTrack,3263.0,1376.0,129.0
2026-05-24 21:38:03.229000,0 days 02:30:47.755000,,,0 days 00:01:13.663000,10953.0,286.0,7,100.0,False,0,car,4305.853055555557,0.986874834908839,OnTrack,3274.1306704934177,1327.2741166791466,129.02569135123832
2026-05-24 21:38:03.428000,0 days 02:30:47.954000,,,0 days 00:01:13.862000,10956.316667733334,286.82916693333334,7,100.0,False,0,pos,4321.720978990554,0.9905116646190525,OnTrack,3307.0,1174.0,129.0
2026-05-24 21:38:03.469000,0 days 02:30:47.995000,,,0 days 00:01:13.903000,10957.0,287.0,7,100.0,False,0,car,4324.986388888891,0.9912600763304493,OnTrack,3312.676768234347,1145.9443460091782,128.91248687436735
2026-05-24 21:38:03.668000,0 days 02:30:48.194000,,,0 days 00:01:14.102000,10959.4875008,286.17083306666666,7,100.0,False,0,pos,4340.797386612728,0.9948838590204606,OnTrack,3337.0,1016.0,129.0
2026-05-24 21:38:03.709000,0 days 02:30:48.235000,,,0 days 00:01:14.143000,10960.0,286.0,7,100.0,False,0,car,4344.053055555558,0.9956300381652247,OnTrack,3342.299538478793,985.4928606705595,129.4972728170543
2026-05-24 21:38:03.776000,0 days 02:30:48.302000,,,0 days 00:01:14.210000,10959.720833066665,286.0,7,89.39165653333333,False,0,interpolation,4349.374278417231,0.9968496294669645,OnTrack,3351.3333995887397,932.0425800902781,130.72565899267798
